"StandID","Year","SpeciesFVS","cut.BA.ft.ac","cut.MCuFt.ac","Stand_CN"
"OAK_GMF",2027,"AB",0.0047736433105053,0,"433034466489998"
"OAK_GMF",2027,"AP",0.800287992531352,15.0703310790802,"433034466489998"
"OAK_GMF",2027,"BG",2.37455752065805,36.849352949449,"433034466489998"
"OAK_GMF",2027,"CO",1.33816350895573,34.3536910417756,"433034466489998"
"OAK_GMF",2027,"CT",4.50065854636811,76.3282518587355,"433034466489998"
"OAK_GMF",2027,"DW",0.419916430006854,4.87371081460758,"433034466489998"
"OAK_GMF",2027,"OH",0.663982997514038,9.40003433799647,"433034466489998"
"OAK_GMF",2027,"RD",0.108495938646991,0,"433034466489998"
"OAK_GMF",2027,"RM",0.473955688321791,8.76393237707509,"433034466489998"
"OAK_GMF",2027,"SM",4.90946079895476,60.4235419114483,"433034466489998"
"OAK_GMF",2027,"WN",2.40319697679635,65.5042184975759,"433034466489998"
"OAK_GMF",2027,"YP",14.575961763646,216.050387087171,"433034466489998"
"OAK_BAU",2026,"AB",0.194701341629998,7.58457164632924,"386106485489998"
"OAK_BAU",2026,"FM",2.80264985342476,53.3480382096832,"386106485489998"
"OAK_BAU",2026,"HI",16.1580005390771,579.053118206808,"386106485489998"
"OAK_BAU",2026,"RO",1.25392705152405,35.5974113949937,"386106485489998"
"OAK_BAU",2026,"WO",7.56804351051914,243.954181593265,"386106485489998"
"OAK_BAU",2026,"YP",3.30510512775671,115.423820687548,"386106485489998"
"OAK_GMF",2030,"BG",2.17111044524543,43.1962486729832,"678976436126144"
"OAK_GMF",2030,"CO",36.1895811637661,818.67730451914,"678976436126144"
"OAK_GMF",2030,"RM",3.05611939487225,43.7006550034423,"678976436126144"
"OAK_GMF",2030,"VP",1.08404010671197,3.8579485200327,"678976436126144"
"OAK_GMF",2026,"AB",0.0274749445652976,0,"386054139489998"
"OAK_GMF",2026,"AH",0.129773807128689,0,"386054139489998"
"OAK_GMF",2026,"BG",5.80309726231471,2.71997475582902,"386054139489998"
"OAK_GMF",2026,"BO",1.95548995857445,37.0997111071362,"386054139489998"
"OAK_GMF",2026,"CO",9.15790828296558,161.462316901566,"386054139489998"
"OAK_GMF",2026,"DW",0.148458699797614,0,"386054139489998"
"OAK_GMF",2026,"HI",3.1621664427954,58.8662165653533,"386054139489998"
"OAK_GMF",2026,"RM",3.68162918601445,66.0705462052305,"386054139489998"
"OAK_GMF",2026,"RO",0.214180906210313,0,"386054139489998"
"OAK_GMF",2026,"SD",1.62260238066058,2.05237030836808,"386054139489998"
"OAK_GMF",2026,"SO",7.63276877413644,217.722151571118,"386054139489998"
"OAK_GMF",2026,"WO",1.90278759915278,42.2650613591852,"386054139489998"
"OAK_GMF",2026,"YP",1.24265898483443,30.019775040457,"386054139489998"
"OAK_GMF",2024,"AE",4.01088106786964,31.9148947547175,"189296155020004"
"OAK_GMF",2024,"BD",2.23850848870438,48.6606803237179,"189296155020004"
"OAK_GMF",2024,"BG",1.7687025927541,0,"189296155020004"
"OAK_GMF",2024,"HH",0.541910774000568,0,"189296155020004"
"OAK_GMF",2024,"HI",9.36286047028051,228.364631815667,"189296155020004"
"OAK_GMF",2024,"MB",3.43554702259303,10.5548239226675,"189296155020004"
"OAK_GMF",2024,"OH",2.51843048781578,0,"189296155020004"
"OAK_GMF",2024,"PS",2.32700981393026,4.48175907342712,"189296155020004"
"OAK_GMF",2024,"RO",0.581271062775183,15.4924579922451,"189296155020004"
"OAK_GMF",2024,"SU",0.778727526182825,0,"189296155020004"
"OAK_GMF",2024,"WE",1.74808473123439,24.5040602954589,"189296155020004"
"OAK_GMF",2024,"YP",2.08941011242391,68.1426979505884,"189296155020004"
"OAK_GMF",2027,"AB",0.0675922540133242,1.46474926942999,"433034063489998"
"OAK_GMF",2027,"AH",0.355356980288007,0,"433034063489998"
"OAK_GMF",2027,"MG",2.06988997078816,31.425489453548,"433034063489998"
"OAK_GMF",2027,"OH",0.226168164558158,0,"433034063489998"
"OAK_GMF",2027,"RO",4.69645039021016,134.973515163612,"433034063489998"
"OAK_GMF",2027,"SB",0.74562999944336,16.0455120585043,"433034063489998"
"OAK_GMF",2027,"SD",4.71276441606427,68.4974902839979,"433034063489998"
"OAK_GMF",2027,"SO",4.14795168009579,144.056189172,"433034063489998"
"OAK_GMF",2027,"SS",0.177658247318778,2.8790658986269,"433034063489998"
"OAK_GMF",2027,"VP",2.61666320046661,87.3771675586503,"433034063489998"
"OAK_GMF",2027,"WO",6.95993481732546,210.371762455041,"433034063489998"
"OAK_GMF",2027,"WP",1.03280803723515,27.5233844315148,"433034063489998"
"OAK_GMF",2027,"YP",19.1246254554356,600.244692891877,"433034063489998"
"OAK_BAU",2029,"HI",3.24763332233736,101.382392879435,"535844377126144"
"OAK_BAU",2029,"RO",0.769148578904542,19.5800586794731,"535844377126144"
"OAK_BAU",2029,"SD",3.55022354281111,82.8841750967778,"535844377126144"
"OAK_BAU",2029,"SP",2.64150573543423,117.701389391166,"535844377126144"
"OAK_BAU",2029,"SU",4.78948050706194,144.67584926522,"535844377126144"
"OAK_BAU",2029,"WN",3.86962541521575,102.35209985,"535844377126144"
"OAK_BAU",2029,"YP",47.996463731302,1776.32345549907,"535844377126144"
"OAK_BAU",2029,"BD",1.80578948209572,54.7738562526544,"678977104126144"
"OAK_BAU",2029,"OH",1.71242354660748,49.6598301887846,"678977104126144"
"OAK_BAU",2029,"SM",10.9103430806458,284.310798173688,"678977104126144"
"OAK_BAU",2029,"YP",38.7145900556588,1376.76279258598,"678977104126144"
"OAK_BAU",2027,"BG",4.01214804175313,96.0878354038685,"433034016489998"
"OAK_BAU",2027,"BO",5.87957667875775,198.016808823563,"433034016489998"
"OAK_BAU",2027,"CO",10.7149999067002,328.70192588652,"433034016489998"
"OAK_BAU",2027,"HI",1.95766243842113,62.4401654811648,"433034016489998"
"OAK_BAU",2027,"RM",1.37418999862839,35.1289478905361,"433034016489998"
"OAK_BAU",2027,"SD",0.58540246586216,12.2391265549589,"433034016489998"
"OAK_BAU",2027,"SO",9.41846627557021,313.186979290654,"433034016489998"
"OAK_BAU",2027,"VP",0.523513261446003,16.7721599960312,"433034016489998"
"OAK_BAU",2027,"WO",5.84769302095071,206.252095398325,"433034016489998"
"OAK_BAU",2027,"WP",1.09227204373409,24.4661209886789,"433034016489998"
"OAK_BAU",2027,"YP",8.191112706686,289.473334568449,"433034016489998"
"OAK_GMF",2027,"AE",3.67596475601676,0,"387484762489998"
"OAK_GMF",2027,"AS",4.18068886178283,96.8418686122404,"387484762489998"
"OAK_GMF",2027,"CK",3.33595401981508,38.3047530552479,"387484762489998"
"OAK_GMF",2027,"HB",3.78915958634161,14.7170732399043,"387484762489998"
"OAK_GMF",2027,"HH",2.60392238262141,17.4604390186422,"387484762489998"
"OAK_GMF",2027,"HI",0.449508279211013,8.82262849460633,"387484762489998"
"OAK_GMF",2027,"JU",3.15231094894712,50.024732487053,"387484762489998"
"OAK_GMF",2027,"SM",1.31920089070289,6.25211278716631,"387484762489998"
"OAK_GMF",2027,"WE",0.37371984892588,7.66379039997688,"387484762489998"
"OAK_GMF",2031,"AB",0.00284915678509424,0,"749041065290487"
